Project,Release,File,Normalized_File,Size_LOC,NR,NAuth,NFix,Age_in_Days,Weighted_Age,LOC_Added,Max_LOC_Added,Average_LOC_Added,LOC_Deleted,Max_LOC_Deleted,Average_LOC_Deleted,Churn,Max_Churn,Average_Churn,Change_Set_Size,Max_Change_Set_Size,Average_Change_Set_Size,Average_ND,Average_Entropy,NSmells,Buggy
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/ToTextTool.java,org/apache/avro/tool/ToTextTool.java,74,3,2,2,141,14100,94,88,31,6,3,2,100,88,33,1609,810,536,153.6667,7.3235,2,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/TetherTool.java,org/apache/avro/tool/TetherTool.java,83,2,1,2,17,1615,95,78,47,0,0,0,95,78,47,1164,1045,582,172.0000,6.4598,2,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileGetSchemaTool.java,org/apache/avro/tool/DataFileGetSchemaTool.java,48,1,1,1,0,0,54,54,54,0,0,0,54,54,54,674,674,674,115.0000,8.4172,1,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/Tool.java,org/apache/avro/tool/Tool.java,47,1,1,1,0,0,51,51,51,0,0,0,51,51,51,1040,1040,1040,300.0000,8.4726,1,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileReadTool.java,org/apache/avro/tool/DataFileReadTool.java,69,2,1,2,71,6177,82,79,41,5,5,2,87,79,43,1363,689,681,190.0000,7.6767,1,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/Main.java,org/apache/avro/tool/Main.java,87,3,1,3,43,4644,103,102,34,5,3,1,108,102,36,1264,674,421,124.6667,6.7898,11,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java,org/apache/avro/tool/BinaryFragmentToJsonTool.java,80,3,2,3,72,6552,88,85,29,3,2,1,91,85,30,1429,689,476,132.6667,6.4326,4,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileWriteTool.java,org/apache/avro/tool/DataFileWriteTool.java,125,2,2,2,72,10152,139,137,69,2,2,1,141,137,70,1384,710,692,191.0000,7.7115,6,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/SpecificCompilerTool.java,org/apache/avro/tool/SpecificCompilerTool.java,58,2,1,2,4,256,64,47,32,0,0,0,64,47,32,1074,1040,537,158.0000,5.9845,5,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/RecodecTool.java,org/apache/avro/tool/RecodecTool.java,104,1,1,1,0,0,115,115,115,0,0,0,115,115,115,674,674,674,115.0000,8.4172,9,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/InduceSchemaTool.java,org/apache/avro/tool/InduceSchemaTool.java,69,1,1,1,0,0,76,76,76,0,0,0,76,76,76,1040,1040,1040,300.0000,8.4726,6,No
AVRO,1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/RpcReceiveTool.java,org/apache/avro/tool/RpcReceiveTool.java,162,3,1,3,71,13206,183,178,61,3,2,1,186,178,62,1401,674,467,136.6667,6.7708,6,No
AVRO,1.5.1,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/ProtocolMojo.java,org/apache/avro/mojo/ProtocolMojo.java,58,4,2,3,141,10152,69,66,17,3,1,0,72,66,18,1697,674,424,127.2500,6.9816,4,No
AVRO,1.5.1,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/SchemaMojo.java,org/apache/avro/mojo/SchemaMojo.java,58,4,2,3,141,10152,69,66,17,3,1,0,72,66,18,1697,674,424,127.2500,6.9816,4,No
AVRO,1.5.1,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/AbstractAvroMojo.java,org/apache/avro/mojo/AbstractAvroMojo.java,126,1,1,1,0,0,143,143,143,0,0,0,143,143,143,674,674,674,115.0000,8.4172,1,No
AVRO,1.5.1,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/IDLProtocolMojo.java,org/apache/avro/mojo/IDLProtocolMojo.java,69,4,2,3,141,12408,83,78,20,5,3,1,88,78,22,1697,674,424,127.2500,6.9816,4,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroKeyComparator.java,org/apache/avro/mapred/AvroKeyComparator.java,41,3,2,3,62,3472,53,50,17,3,2,1,56,50,18,1309,674,436,126.6667,5.9905,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileRecordReader.java,org/apache/avro/mapred/SequenceFileRecordReader.java,29,1,1,1,0,0,36,36,36,0,0,0,36,36,36,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/Pair.java,org/apache/avro/mapred/Pair.java,494,2,2,2,13,6786,522,452,261,0,0,0,522,452,261,691,674,345,61.5000,5.6518,11,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/FsInput.java,org/apache/avro/mapred/FsInput.java,49,1,1,1,0,0,60,60,60,0,0,0,60,60,60,674,674,674,115.0000,8.4172,1,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopCombiner.java,org/apache/avro/mapred/HadoopCombiner.java,52,1,1,1,0,0,62,62,62,0,0,0,62,62,62,674,674,674,115.0000,8.4172,3,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroUtf8InputFormat.java,org/apache/avro/mapred/AvroUtf8InputFormat.java,96,1,1,1,0,0,117,117,117,0,0,0,117,117,117,674,674,674,115.0000,8.4172,8,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopMapper.java,org/apache/avro/mapred/HadoopMapper.java,72,3,2,2,141,14523,93,83,31,10,8,3,103,83,34,1609,810,536,153.6667,7.3235,3,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroSerialization.java,org/apache/avro/mapred/AvroSerialization.java,120,4,2,4,72,11520,152,135,38,8,4,2,160,135,40,1440,683,360,101.2500,5.5375,12,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileReader.java,org/apache/avro/mapred/SequenceFileReader.java,213,1,1,1,0,0,247,247,247,0,0,0,247,247,247,674,674,674,115.0000,8.4172,13,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroKey.java,org/apache/avro/mapred/AvroKey.java,25,2,2,2,70,1960,28,25,14,0,0,0,28,25,14,1339,674,669,189.5000,7.6055,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherInputFormat.java,org/apache/avro/mapred/tether/TetherInputFormat.java,49,1,1,1,0,0,58,58,58,0,0,0,58,58,58,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeySerialization.java,org/apache/avro/mapred/tether/TetherKeySerialization.java,72,3,2,3,72,7200,96,91,32,4,3,1,100,91,33,1429,689,476,132.6667,6.4326,12,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetheredProcess.java,org/apache/avro/mapred/tether/TetheredProcess.java,113,2,1,2,43,5848,134,132,67,2,2,1,136,132,68,1265,674,632,182.5000,7.4889,8,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherPartitioner.java,org/apache/avro/mapred/tether/TetherPartitioner.java,47,1,1,1,0,0,59,59,59,0,0,0,59,59,59,674,674,674,115.0000,8.4172,2,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherData.java,org/apache/avro/mapred/tether/TetherData.java,34,1,1,1,0,0,42,42,42,0,0,0,42,42,42,674,674,674,115.0000,8.4172,9,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputFormat.java,org/apache/avro/mapred/tether/TetherOutputFormat.java,67,1,1,1,0,0,80,80,80,0,0,0,80,80,80,674,674,674,115.0000,8.4172,4,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherRecordReader.java,org/apache/avro/mapred/tether/TetherRecordReader.java,67,1,1,1,0,0,84,84,84,0,0,0,84,84,84,674,674,674,115.0000,8.4172,12,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeyComparator.java,org/apache/avro/mapred/tether/TetherKeyComparator.java,51,2,1,2,62,4030,63,61,31,2,2,1,65,61,32,1301,674,650,186.5000,7.5683,1,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherReducer.java,org/apache/avro/mapred/tether/TetherReducer.java,73,1,1,1,0,0,82,82,82,0,0,0,82,82,82,674,674,674,115.0000,8.4172,10,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherMapRunner.java,org/apache/avro/mapred/tether/TetherMapRunner.java,76,1,1,1,0,0,93,93,93,0,0,0,93,93,93,674,674,674,115.0000,8.4172,14,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputService.java,org/apache/avro/mapred/tether/TetherOutputService.java,83,1,1,1,0,0,101,101,101,0,0,0,101,101,101,674,674,674,115.0000,8.4172,22,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherJob.java,org/apache/avro/mapred/tether/TetherJob.java,77,2,1,2,29,6641,160,156,80,69,69,34,229,156,114,1174,674,587,169.0000,7.4392,1,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroValue.java,org/apache/avro/mapred/AvroValue.java,25,2,2,2,70,1960,28,25,14,0,0,0,28,25,14,1339,674,669,189.5000,7.6055,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileInputFormat.java,org/apache/avro/mapred/SequenceFileInputFormat.java,37,1,1,1,0,0,43,43,43,0,0,0,43,43,43,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroOutputFormat.java,org/apache/avro/mapred/AvroOutputFormat.java,93,5,2,4,141,18471,122,101,24,9,6,1,131,101,26,1622,790,324,96.0000,5.7081,2,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroRecordReader.java,org/apache/avro/mapred/AvroRecordReader.java,72,2,2,2,13,1170,89,85,44,1,1,0,90,85,45,691,674,345,61.5000,5.6518,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroCollector.java,org/apache/avro/mapred/AvroCollector.java,24,1,1,1,0,0,28,28,28,0,0,0,28,28,28,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducer.java,org/apache/avro/mapred/HadoopReducer.java,50,1,1,1,0,0,60,60,60,0,0,0,60,60,60,674,674,674,115.0000,8.4172,3,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroInputFormat.java,org/apache/avro/mapred/AvroInputFormat.java,48,1,1,1,0,0,56,56,56,0,0,0,56,56,56,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroReducer.java,org/apache/avro/mapred/AvroReducer.java,43,3,2,2,141,13395,73,51,24,22,18,7,95,51,31,1609,810,536,153.6667,7.3235,0,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroJob.java,org/apache/avro/mapred/AvroJob.java,156,4,2,3,141,28341,194,167,48,7,7,1,201,167,50,1602,796,400,116.5000,6.1772,2,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducerBase.java,org/apache/avro/mapred/HadoopReducerBase.java,53,3,2,2,141,10293,68,63,22,5,5,1,73,63,24,1609,810,536,153.6667,7.3235,6,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroWrapper.java,org/apache/avro/mapred/AvroWrapper.java,48,2,2,2,70,3990,57,54,28,0,0,0,57,54,28,1339,674,669,189.5000,7.6055,3,No
AVRO,1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroMapper.java,org/apache/avro/mapred/AvroMapper.java,34,3,2,2,141,11421,61,41,20,20,17,6,81,41,27,1609,810,536,153.6667,7.3235,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/UnresolvedUnionException.java,org/apache/avro/UnresolvedUnionException.java,34,1,1,1,0,0,39,39,39,0,0,0,39,39,39,679,679,679,115.0000,8.4266,2,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificData.java,org/apache/avro/specific/SpecificData.java,184,5,2,4,141,29610,206,194,41,4,2,0,210,194,42,1467,674,293,86.0000,5.0220,12,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/specific/FixedSize.java,org/apache/avro/specific/FixedSize.java,34,1,1,1,0,0,37,37,37,0,0,0,37,37,37,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificFixed.java,org/apache/avro/specific/SpecificFixed.java,25,2,2,2,70,2100,29,28,14,1,1,0,30,28,15,1336,674,668,189.5000,7.6042,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecord.java,org/apache/avro/specific/SpecificRecord.java,23,1,1,1,0,0,26,26,26,0,0,0,26,26,26,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecordBase.java,org/apache/avro/specific/SpecificRecordBase.java,45,1,1,1,0,0,54,54,54,0,0,0,54,54,54,674,674,674,115.0000,8.4172,1,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumReader.java,org/apache/avro/specific/SpecificDatumReader.java,92,1,1,1,0,0,107,107,107,0,0,0,107,107,107,674,674,674,115.0000,8.4172,3,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumWriter.java,org/apache/avro/specific/SpecificDatumWriter.java,48,2,2,2,19,1140,59,56,29,1,1,0,60,56,30,695,674,347,63.0000,5.8117,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificExceptionBase.java,org/apache/avro/specific/SpecificExceptionBase.java,36,2,1,2,43,1978,45,44,22,1,1,0,46,44,23,1265,674,632,182.5000,7.4889,3,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/SchemaParseException.java,org/apache/avro/SchemaParseException.java,23,1,1,1,0,0,26,26,26,0,0,0,26,26,26,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferOutputStream.java,org/apache/avro/util/ByteBufferOutputStream.java,93,1,1,1,0,0,107,107,107,0,0,0,107,107,107,1040,1040,1040,300.0000,8.4726,4,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/util/WeakIdentityHashMap.java,org/apache/avro/util/WeakIdentityHashMap.java,152,1,1,1,0,0,169,169,169,0,0,0,169,169,169,674,674,674,115.0000,8.4172,21,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/util/Utf8.java,org/apache/avro/util/Utf8.java,113,2,1,2,71,10508,140,132,70,8,8,4,148,132,74,1363,689,681,190.0000,7.6767,7,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferInputStream.java,org/apache/avro/util/ByteBufferInputStream.java,80,1,1,1,0,0,89,89,89,0,0,0,89,89,89,1040,1040,1040,300.0000,8.4726,1,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java,org/apache/avro/file/DataFileReader.java,216,4,2,4,82,21156,252,208,63,6,3,1,258,208,64,1461,674,365,106.0000,6.1913,11,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java,org/apache/avro/file/DataFileReader12.java,199,2,2,2,72,16488,228,221,114,1,1,0,229,221,114,1384,710,692,191.0000,7.7115,23,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java,org/apache/avro/file/DataFileWriter.java,332,3,2,3,71,28755,390,370,130,15,13,5,405,370,135,1403,674,467,136.6667,6.6790,13,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/file/FileReader.java,org/apache/avro/file/FileReader.java,41,1,1,1,0,0,49,49,49,0,0,0,49,49,49,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/file/DataFileConstants.java,org/apache/avro/file/DataFileConstants.java,35,4,2,3,141,6204,42,38,10,2,1,0,44,38,11,1618,790,404,118.7500,6.5285,2,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/file/SeekableFileInput.java,org/apache/avro/file/SeekableFileInput.java,31,1,1,1,0,0,37,37,37,0,0,0,37,37,37,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/file/DeflateCodec.java,org/apache/avro/file/DeflateCodec.java,128,1,1,1,0,0,145,145,145,0,0,0,145,145,145,674,674,674,115.0000,8.4172,5,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java,org/apache/avro/file/DataFileStream.java,324,4,2,4,72,29232,385,341,96,21,19,5,406,341,101,1469,674,367,107.0000,5.9953,29,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/file/NullCodec.java,org/apache/avro/file/NullCodec.java,54,1,1,1,0,0,64,64,64,0,0,0,64,64,64,674,674,674,115.0000,8.4172,2,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/file/Codec.java,org/apache/avro/file/Codec.java,48,1,1,1,0,0,50,50,50,0,0,0,50,50,50,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/file/LengthLimitedInputStream.java,org/apache/avro/file/LengthLimitedInputStream.java,75,1,1,1,0,0,85,85,85,0,0,0,85,85,85,674,674,674,115.0000,8.4172,1,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/file/CodecFactory.java,org/apache/avro/file/CodecFactory.java,64,3,2,2,141,12408,82,76,27,6,6,2,88,76,29,1590,801,530,153.0000,7.2810,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/file/SeekableInput.java,org/apache/avro/file/SeekableInput.java,31,2,2,2,82,3280,39,37,19,1,1,0,40,37,20,1388,714,694,191.0000,7.7166,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/Schema.java,org/apache/avro/Schema.java,1235,6,2,5,141,193170,1361,1344,226,9,6,1,1370,1344,228,1694,674,282,87.8333,5.9037,202,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/Protocol.java,org/apache/avro/Protocol.java,384,1,1,1,0,0,450,450,450,0,0,0,450,450,450,674,674,674,115.0000,8.4172,24,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java,org/apache/avro/reflect/ReflectDatumReader.java,124,1,1,1,0,0,140,140,140,0,0,0,140,140,140,674,674,674,115.0000,8.4172,1,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/reflect/Union.java,org/apache/avro/reflect/Union.java,37,1,1,1,0,0,39,39,39,0,0,0,39,39,39,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumWriter.java,org/apache/avro/reflect/ReflectDatumWriter.java,97,5,2,4,141,17061,116,109,23,5,2,1,121,109,24,1513,674,302,89.2000,5.4236,10,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/reflect/Stringable.java,org/apache/avro/reflect/Stringable.java,32,1,1,1,0,0,34,34,34,0,0,0,34,34,34,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,org/apache/avro/reflect/ReflectData.java,435,6,2,5,141,69654,486,477,81,8,4,1,494,477,82,1514,674,252,75.6667,5.1185,27,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/reflect/Nullable.java,org/apache/avro/reflect/Nullable.java,31,1,1,1,0,0,33,33,33,0,0,0,33,33,33,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/ResolvingDecoder.java,org/apache/avro/io/ResolvingDecoder.java,250,2,2,2,72,20376,275,261,137,8,8,4,283,261,141,1384,710,692,191.0000,7.7115,6,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java,org/apache/avro/io/BinaryDecoder.java,889,3,2,3,72,80352,1044,983,348,72,43,24,1116,983,372,1439,674,479,137.3333,6.8523,78,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/BinaryData.java,org/apache/avro/io/BinaryData.java,406,4,2,4,72,31392,432,294,108,4,3,1,436,294,109,1466,674,366,106.5000,5.9800,105,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/BufferedBinaryEncoder.java,org/apache/avro/io/BufferedBinaryEncoder.java,186,2,2,2,0,0,206,205,103,1,1,0,207,205,103,1119,1053,559,159.5000,6.2147,8,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/Decoder.java,org/apache/avro/io/Decoder.java,249,4,2,4,75,23475,295,287,73,18,15,4,313,287,78,1448,689,362,102.0000,5.8041,1,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/ValidatingEncoder.java,org/apache/avro/io/ValidatingEncoder.java,187,4,2,4,75,19650,240,215,60,22,20,5,262,215,65,1448,689,362,102.0000,5.8041,5,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.java,org/apache/avro/io/DecoderFactory.java,294,4,2,4,75,38400,414,232,103,98,93,24,512,270,128,1448,689,362,102.0000,5.8041,4,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/ParsingEncoder.java,org/apache/avro/io/ParsingEncoder.java,60,1,1,1,0,0,70,70,70,0,0,0,70,70,70,674,674,674,115.0000,8.4172,1,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java,org/apache/avro/io/EncoderFactory.java,318,3,2,3,4,1480,353,334,117,17,13,5,370,334,123,1138,1053,379,109.6667,5.4493,4,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/JsonDecoder.java,org/apache/avro/io/JsonDecoder.java,422,3,2,3,75,38925,492,426,164,27,26,9,519,426,173,1403,710,467,130.6667,6.4472,14,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.java,org/apache/avro/io/DirectBinaryEncoder.java,119,1,1,1,0,0,133,133,133,0,0,0,133,133,133,1053,1053,1053,301.0000,8.4852,2,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/BinaryEncoder.java,org/apache/avro/io/BinaryEncoder.java,104,3,1,3,71,35784,314,263,104,190,189,63,504,263,168,1401,674,467,136.6667,6.7708,1,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/BlockingBinaryEncoder.java,org/apache/avro/io/BlockingBinaryEncoder.java,491,3,2,3,72,61488,708,627,236,146,145,48,854,627,284,1429,689,476,132.6667,6.4326,55,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/DatumReader.java,org/apache/avro/io/DatumReader.java,31,1,1,1,0,0,38,38,38,0,0,0,38,38,38,674,674,674,115.0000,8.4172,0,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/ParsingDecoder.java,org/apache/avro/io/ParsingDecoder.java,68,2,2,2,72,5688,78,75,39,1,1,0,79,75,39,1384,710,692,191.0000,7.7115,1,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/parsing/Parser.java,org/apache/avro/io/parsing/Parser.java,175,1,1,1,0,0,192,192,192,0,0,0,192,192,192,674,674,674,115.0000,8.4172,19,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/parsing/SkipParser.java,org/apache/avro/io/parsing/SkipParser.java,87,1,1,1,0,0,96,96,96,0,0,0,96,96,96,674,674,674,115.0000,8.4172,6,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,125,2,2,2,70,9730,138,137,69,1,1,0,139,137,69,1336,674,668,189.5000,7.6042,8,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java,org/apache/avro/io/parsing/Symbol.java,481,3,2,2,141,77832,551,550,183,1,1,0,552,550,184,1622,815,540,155.0000,7.3550,37,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java,org/apache/avro/io/parsing/JsonGrammarGenerator.java,93,1,1,1,0,0,100,100,100,0,0,0,100,100,100,674,674,674,115.0000,8.4172,8,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,446,3,2,3,71,35145,486,472,162,9,7,3,495,472,165,1386,674,462,132.6667,6.4646,39,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/ValidatingDecoder.java,org/apache/avro/io/ValidatingDecoder.java,217,3,2,3,75,20400,260,238,86,12,12,4,272,238,90,1403,710,467,130.6667,6.4472,11,No
AVRO,1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/Encoder.java,org/apache/avro/io/Encoder.java,260,3,2,3,75,22500,293,287,97,7,4,2,300,287,100,1441,689,480,135.3333,6.4611,1,No
