Project,Release,File,Normalized_File,Size_LOC,NR,NAuth,NFix,Age_in_Days,Weighted_Age,LOC_Added,Max_LOC_Added,Average_LOC_Added,LOC_Deleted,Max_LOC_Deleted,Average_LOC_Deleted,Churn,Max_Churn,Average_Churn,Change_Set_Size,Max_Change_Set_Size,Average_Change_Set_Size,Average_ND,Average_Entropy,NSmells,Buggy
AVRO,1.5.3,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/AbstractAvroMojo.java,org/apache/avro/mojo/AbstractAvroMojo.java,126,1,1,1,0,0,143,143,143,0,0,0,143,143,143,674,674,674,115,8.4172,0,No
AVRO,1.5.3,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/IDLProtocolMojo.java,org/apache/avro/mojo/IDLProtocolMojo.java,69,3,2,3,134,11524,82,78,27,4,3,1,86,78,28,1559,674,519,150,7.2781,0,No
AVRO,1.5.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/Pair.java,org/apache/avro/mapred/Pair.java,494,4,2,4,161,89516,539,453,134,17,17,4,556,453,139,1072,564,268,51.25,5.7186,0,No
AVRO,1.5.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroTextOutputFormat.java,org/apache/avro/mapred/AvroTextOutputFormat.java,113,1,1,1,0,0,134,134,134,0,0,0,134,134,134,1140,1140,1140,323,8.6911,0,No
AVRO,1.5.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/FsInput.java,org/apache/avro/mapred/FsInput.java,49,2,2,2,258,15480,60,60,30,0,0,0,60,60,30,975,502,487,89.5,7.7978,0,No
AVRO,1.5.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopCombiner.java,org/apache/avro/mapred/HadoopCombiner.java,52,2,2,2,147,9114,62,62,31,0,0,0,62,62,31,993,564,496,86.5,7.6171,0,No
AVRO,1.5.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroUtf8InputFormat.java,org/apache/avro/mapred/AvroUtf8InputFormat.java,96,3,2,2,183,21411,117,98,39,0,0,0,117,98,39,1150,543,383,72.3333,6.9763,0,No
AVRO,1.5.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopMapper.java,org/apache/avro/mapred/HadoopMapper.java,77,3,2,3,272,25296,91,83,30,2,2,0,93,83,31,1803,810,601,155.6667,7.596,0,No
AVRO,1.5.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroSerialization.java,org/apache/avro/mapred/AvroSerialization.java,120,7,2,7,330,75900,187,148,26,43,26,6,230,148,32,1977,683,282,75.4286,5.7879,0,No
AVRO,1.5.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileReader.java,org/apache/avro/mapred/SequenceFileReader.java,213,2,2,2,89,21983,247,247,123,0,0,0,247,247,123,980,643,490,83,7.0294,0,No
AVRO,1.5.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeySerialization.java,org/apache/avro/mapred/tether/TetherKeySerialization.java,72,4,2,4,255,25500,96,91,24,4,3,1,100,91,25,1743,689,435,115.25,6.5907,0,No
AVRO,1.5.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetheredProcess.java,org/apache/avro/mapred/tether/TetheredProcess.java,113,5,2,5,226,31188,135,131,27,3,2,0,138,131,27,1803,591,360,96.6,6.3205,0,No
AVRO,1.5.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherPartitioner.java,org/apache/avro/mapred/tether/TetherPartitioner.java,47,3,2,3,183,10797,59,59,19,0,0,0,59,59,19,992,542,330,60.6667,5.5769,0,No
AVRO,1.5.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherData.java,org/apache/avro/mapred/tether/TetherData.java,34,2,2,2,183,7686,42,42,21,0,0,0,42,42,21,988,542,494,89,7.7411,0,No
AVRO,1.5.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputFormat.java,org/apache/avro/mapred/tether/TetherOutputFormat.java,67,2,2,2,183,14640,80,80,40,0,0,0,80,80,40,988,542,494,89,7.7411,0,No
AVRO,1.5.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherRecordReader.java,org/apache/avro/mapred/tether/TetherRecordReader.java,67,2,2,2,183,15372,84,84,42,0,0,0,84,84,42,988,542,494,89,7.7411,0,No
AVRO,1.5.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeyComparator.java,org/apache/avro/mapred/tether/TetherKeyComparator.java,51,3,2,3,245,15925,63,61,21,2,2,0,65,61,21,1615,627,538,145.3333,7.4006,0,No
AVRO,1.5.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherReducer.java,org/apache/avro/mapred/tether/TetherReducer.java,73,2,2,2,183,15006,82,82,41,0,0,0,82,82,41,988,542,494,89,7.7411,0,No
AVRO,1.5.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherMapRunner.java,org/apache/avro/mapred/tether/TetherMapRunner.java,76,2,2,2,183,17019,93,93,46,0,0,0,93,93,46,988,542,494,89,7.7411,0,No
AVRO,1.5.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputService.java,org/apache/avro/mapred/tether/TetherOutputService.java,83,3,2,3,183,20313,106,103,35,5,5,1,111,103,37,1122,542,374,70,7.0061,0,No
AVRO,1.5.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherJob.java,org/apache/avro/mapred/tether/TetherJob.java,77,4,2,4,213,49629,162,154,40,71,69,17,233,154,58,1579,542,394,105.75,6.7718,0,No
AVRO,1.5.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroOutputFormat.java,org/apache/avro/mapred/AvroOutputFormat.java,103,9,2,9,423,84600,162,87,18,38,22,4,200,87,22,2174,790,241,68.3333,5.6509,0,No
AVRO,1.5.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducer.java,org/apache/avro/mapred/HadoopReducer.java,50,2,2,2,147,8820,60,60,30,0,0,0,60,60,30,993,564,496,86.5,7.6171,0,No
AVRO,1.5.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroJob.java,org/apache/avro/mapred/AvroJob.java,162,9,2,9,369,126936,269,104,29,75,58,8,344,112,38,2236,796,248,68.3333,5.6893,0,No
AVRO,1.5.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducerBase.java,org/apache/avro/mapred/HadoopReducerBase.java,58,3,2,3,272,18496,68,63,22,0,0,0,68,63,22,1803,810,601,155.6667,7.596,0,No
AVRO,1.5.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroAsTextRecordReader.java,org/apache/avro/mapred/AvroAsTextRecordReader.java,83,1,1,1,0,0,98,98,98,0,0,0,98,98,98,1138,1138,1138,323,8.6857,0,No
AVRO,1.5.3,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroWrapper.java,org/apache/avro/mapred/AvroWrapper.java,48,4,2,4,329,20069,59,54,14,2,2,0,61,54,15,1839,665,459,121,7.1612,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/UnresolvedUnionException.java,org/apache/avro/UnresolvedUnionException.java,34,1,1,1,0,0,39,39,39,0,0,0,39,39,39,679,679,679,115,8.4266,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificData.java,org/apache/avro/specific/SpecificData.java,184,23,2,23,622,297316,340,164,14,138,43,6,478,189,20,3555,649,154,40.6957,4.8889,0,Yes
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecordBase.java,org/apache/avro/specific/SpecificRecordBase.java,45,8,2,8,561,72930,92,64,11,38,31,4,130,64,16,2233,525,279,48,6.0141,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumReader.java,org/apache/avro/specific/SpecificDatumReader.java,92,22,2,18,615,429885,403,125,18,296,125,13,699,125,31,3164,435,143,28,4.8626,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificExceptionBase.java,org/apache/avro/specific/SpecificExceptionBase.java,36,8,2,8,604,33824,50,40,6,6,3,0,56,40,7,2704,591,338,77,6.216,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferOutputStream.java,org/apache/avro/util/ByteBufferOutputStream.java,93,10,2,7,658,70406,107,107,10,0,0,0,107,107,10,2831,591,283,64.6,6.0815,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/util/WeakIdentityHashMap.java,org/apache/avro/util/WeakIdentityHashMap.java,152,2,2,2,127,21463,169,169,84,0,0,0,169,169,84,1019,592,509,89,7.5174,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/util/Utf8.java,org/apache/avro/util/Utf8.java,113,13,2,10,686,242844,243,80,18,111,80,8,354,80,27,3241,689,249,59.6154,6.0227,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferInputStream.java,org/apache/avro/util/ByteBufferInputStream.java,80,10,2,7,658,58562,89,89,8,0,0,0,89,89,8,2694,809,269,60.5,5.6144,0,Yes
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/file/SnappyCodec.java,org/apache/avro/file/SnappyCodec.java,68,3,1,3,113,17741,120,81,40,37,30,12,157,81,52,1237,1134,412,126,5.6426,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java,org/apache/avro/file/DataFileReader.java,216,21,2,17,697,798762,696,208,33,450,208,21,1146,208,54,3868,621,184,41.5238,5.1925,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java,org/apache/avro/file/DataFileReader12.java,199,3,2,3,78,17862,228,221,76,1,1,0,229,221,76,1690,710,563,141.6667,6.6811,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java,org/apache/avro/file/DataFileWriter.java,361,27,4,23,769,951253,822,183,30,415,183,15,1237,183,45,4428,621,164,39.6667,5.0008,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/file/DataFileConstants.java,org/apache/avro/file/DataFileConstants.java,36,8,3,7,545,29975,48,38,6,7,3,0,55,38,6,2796,790,349,78.25,5.3033,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/file/DeflateCodec.java,org/apache/avro/file/DeflateCodec.java,128,7,3,7,327,106275,235,104,33,90,51,12,325,104,46,1454,464,207,42.1429,5.0195,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java,org/apache/avro/file/DataFileStream.java,324,16,3,15,546,303576,460,177,28,96,22,6,556,177,34,3330,621,208,54.0625,5.1757,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/file/NullCodec.java,org/apache/avro/file/NullCodec.java,54,6,3,6,327,37278,89,57,14,25,13,4,114,57,19,1202,496,200,41.1667,4.8409,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/file/LengthLimitedInputStream.java,org/apache/avro/file/LengthLimitedInputStream.java,75,2,2,2,327,27795,85,85,42,0,0,0,85,85,42,1015,551,507,89.5,6.3385,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/Schema.java,org/apache/avro/Schema.java,1307,55,4,51,868,3066644,2484,451,45,1049,451,19,3533,451,64,4765,625,86,24.2,3.9107,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/Protocol.java,org/apache/avro/Protocol.java,384,24,3,20,615,813030,886,300,36,436,300,18,1322,300,55,3027,435,126,26,4.6721,0,Yes
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java,org/apache/avro/reflect/ReflectDatumReader.java,124,27,3,24,615,441570,429,92,15,289,92,10,718,92,26,3279,435,121,25.037,4.591,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumWriter.java,org/apache/avro/reflect/ReflectDatumWriter.java,97,31,2,28,720,334800,288,61,9,177,61,5,465,61,15,4026,654,129,31.3871,4.537,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,org/apache/avro/reflect/ReflectData.java,440,41,3,37,840,1502760,1136,194,27,653,194,15,1789,236,43,4497,579,109,29.2195,4.4931,0,Yes
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/io/ResolvingDecoder.java,org/apache/avro/io/ResolvingDecoder.java,250,18,3,18,610,381250,446,223,24,179,91,9,625,223,34,3078,710,171,41.2222,4.5832,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java,org/apache/avro/io/BinaryDecoder.java,889,11,3,11,612,902088,1223,820,111,251,147,22,1474,967,134,2787,622,253,61.4545,5.4314,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/io/BinaryData.java,org/apache/avro/io/BinaryData.java,406,11,3,11,543,369240,554,190,50,126,88,11,680,190,61,2719,627,247,61.3636,5.5101,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/io/BufferedBinaryEncoder.java,org/apache/avro/io/BufferedBinaryEncoder.java,186,2,2,2,0,0,206,205,103,1,1,0,207,205,103,1119,1053,559,159.5,6.2147,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/io/Decoder.java,org/apache/avro/io/Decoder.java,249,11,2,11,615,210945,310,279,28,33,15,3,343,279,31,2705,689,245,58,5.5606,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/io/ValidatingEncoder.java,org/apache/avro/io/ValidatingEncoder.java,187,13,3,13,613,293014,348,225,26,130,104,10,478,225,36,2910,689,223,52,4.959,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.java,org/apache/avro/io/DecoderFactory.java,294,5,2,5,374,191488,414,232,82,98,93,19,512,270,102,1748,689,349,94,6.077,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/io/ParsingEncoder.java,org/apache/avro/io/ParsingEncoder.java,60,5,2,4,511,35770,70,52,14,0,0,0,70,52,14,1767,809,353,57.6,6.2356,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java,org/apache/avro/io/EncoderFactory.java,318,3,2,3,4,1480,353,334,117,17,13,5,370,334,123,1138,1053,379,109.6667,5.4493,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/io/JsonDecoder.java,org/apache/avro/io/JsonDecoder.java,422,14,3,13,586,359218,539,397,38,74,26,5,613,397,43,3014,710,215,49.0714,4.829,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.java,org/apache/avro/io/DirectBinaryEncoder.java,119,1,1,1,0,0,133,133,133,0,0,0,133,133,133,1053,1053,1053,301,8.4852,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/io/BinaryEncoder.java,org/apache/avro/io/BinaryEncoder.java,104,9,3,9,611,334828,336,266,37,212,189,23,548,266,60,2805,591,311,72.4444,5.8168,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/io/BlockingBinaryEncoder.java,org/apache/avro/io/BlockingBinaryEncoder.java,491,11,3,11,630,573300,736,622,66,174,145,15,910,622,82,3002,689,272,61.5455,5.7361,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/io/ParsingDecoder.java,org/apache/avro/io/ParsingDecoder.java,68,5,2,5,583,46057,78,74,15,1,1,0,79,74,15,2390,809,478,107.4,6.5753,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/io/parsing/Parser.java,org/apache/avro/io/parsing/Parser.java,175,10,3,10,511,197246,289,144,28,97,39,9,386,144,38,1888,801,188,32.8,4.3448,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/io/parsing/SkipParser.java,org/apache/avro/io/parsing/SkipParser.java,87,9,3,9,511,61320,108,94,12,12,4,1,120,94,13,1783,801,198,34.3333,4.218,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,125,10,3,10,582,94866,150,138,15,13,4,1,163,138,16,2512,662,251,60.7,5.0688,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java,org/apache/avro/io/parsing/Symbol.java,482,15,3,15,645,419895,601,382,40,50,17,3,651,382,43,2788,815,185,44.7333,4.4882,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java,org/apache/avro/io/parsing/JsonGrammarGenerator.java,93,9,3,9,511,66430,115,102,12,15,4,1,130,102,14,1918,511,213,39,4.9822,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,446,20,3,20,582,350946,540,337,27,63,20,3,603,337,30,3110,662,155,39.55,4.4706,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/io/ValidatingDecoder.java,org/apache/avro/io/ValidatingDecoder.java,217,13,3,13,613,422970,469,358,36,221,204,17,690,358,53,2813,710,216,49.9231,4.6428,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/io/Encoder.java,org/apache/avro/io/Encoder.java,260,9,2,9,615,198030,304,269,33,18,6,2,322,269,35,3004,689,333,71.3333,5.9068,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java,org/apache/avro/io/DirectBinaryDecoder.java,179,5,2,5,371,81620,212,203,42,8,4,1,220,203,44,1953,591,390,100.4,6.4246,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/io/JsonEncoder.java,org/apache/avro/io/JsonEncoder.java,263,14,3,14,583,216293,333,239,23,38,13,2,371,239,26,2901,689,207,48.2857,4.73,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/AvroRemoteException.java,org/apache/avro/AvroRemoteException.java,33,8,2,5,658,26978,41,41,5,0,0,0,41,41,5,2675,809,334,74.25,6.3059,0,Yes
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/generic/GenericContainer.java,org/apache/avro/generic/GenericContainer.java,24,3,2,3,469,12663,27,27,9,0,0,0,27,27,9,1622,809,540,85,7.333,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/generic/GenericFixed.java,org/apache/avro/generic/GenericFixed.java,23,5,2,5,643,18004,26,24,5,2,1,0,28,24,5,2401,809,480,108.8,6.8414,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,org/apache/avro/generic/GenericData.java,616,40,4,36,719,1080657,1086,250,27,417,250,10,1503,250,37,4440,611,111,29.225,4.4175,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,org/apache/avro/generic/GenericDatumReader.java,358,44,4,39,741,1719861,1360,265,30,961,265,21,2321,265,52,4495,618,102,27.2273,4.2551,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/generic/GenericEnumSymbol.java,org/apache/avro/generic/GenericEnumSymbol.java,23,3,2,3,198,5148,25,24,8,1,1,0,26,24,8,1680,662,560,147.3333,7.2844,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java,org/apache/avro/generic/GenericDatumWriter.java,181,26,3,22,697,644725,566,164,21,359,164,13,925,164,35,4005,662,154,37.4231,4.9779,0,No
AVRO,1.5.3,lang/java/avro/src/main/java/org/apache/avro/AvroRuntimeException.java,org/apache/avro/AvroRuntimeException.java,26,8,2,5,615,47355,53,24,6,24,24,3,77,24,9,2335,809,291,46.75,6.1245,0,No
AVRO,1.5.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificResponder.java,org/apache/avro/ipc/specific/SpecificResponder.java,86,19,3,16,682,206646,201,64,10,102,46,5,303,67,15,3604,463,189,44.5789,5.3652,0,Yes
AVRO,1.5.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java,org/apache/avro/ipc/specific/SpecificRequestor.java,139,23,3,20,812,161588,180,121,7,19,13,0,199,121,8,3965,591,172,41.3043,4.8583,0,Yes
AVRO,1.5.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.java,org/apache/avro/ipc/RPCContext.java,186,10,2,10,584,189800,270,149,27,55,18,5,325,149,32,3132,715,313,71,6.1505,0,No
AVRO,1.5.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TracePlugin.java,org/apache/avro/ipc/trace/TracePlugin.java,333,8,3,8,176,77968,409,322,51,34,20,4,443,322,55,1758,591,219,63,5.1678,0,No
AVRO,1.5.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/StaticServlet.java,org/apache/avro/ipc/trace/StaticServlet.java,44,2,2,2,114,5700,50,50,25,0,0,0,50,50,25,1033,612,516,89,7.4152,0,No
AVRO,1.5.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/Util.java,org/apache/avro/ipc/trace/Util.java,200,5,2,5,132,33000,236,169,47,14,13,2,250,169,50,1147,590,229,48.6,5.6964,0,No
AVRO,1.5.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/FileSpanStorage.java,org/apache/avro/ipc/trace/FileSpanStorage.java,316,2,2,2,124,44516,359,359,179,0,0,0,359,359,179,1020,594,510,89,7.4928,0,No
AVRO,1.5.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/SpanAggregator.java,org/apache/avro/ipc/trace/SpanAggregator.java,162,4,3,4,132,24816,184,155,46,4,2,1,188,155,47,1125,590,281,57,6.212,0,No
AVRO,1.5.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceNode.java,org/apache/avro/ipc/trace/TraceNode.java,123,3,2,3,132,20196,146,94,48,7,7,2,153,94,51,1097,590,365,69.6667,6.6929,0,No
AVRO,1.5.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TracePluginConfiguration.java,org/apache/avro/ipc/trace/TracePluginConfiguration.java,70,5,2,5,132,10692,78,45,15,3,2,0,81,45,16,1154,590,230,48.6,5.7065,0,No
AVRO,1.5.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/Trace.java,org/apache/avro/ipc/trace/Trace.java,222,4,3,4,132,33396,248,245,62,5,3,1,253,245,63,1104,590,276,54.25,6.0093,0,No
AVRO,1.5.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceClientServlet.java,org/apache/avro/ipc/trace/TraceClientServlet.java,232,4,2,4,176,49984,269,198,67,15,12,3,284,210,71,1688,591,422,114.75,6.6598,0,No
AVRO,1.5.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceCollection.java,org/apache/avro/ipc/trace/TraceCollection.java,271,3,2,3,114,40584,331,281,110,25,25,8,356,281,118,1073,612,357,68,6.6004,0,No
AVRO,1.5.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/InMemorySpanStorage.java,org/apache/avro/ipc/trace/InMemorySpanStorage.java,69,3,2,3,132,10560,79,68,26,1,1,0,80,68,26,1064,590,354,66.3333,6.357,0,No
AVRO,1.5.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectResponder.java,org/apache/avro/ipc/reflect/ReflectResponder.java,52,21,2,18,682,45694,65,63,3,2,2,0,67,63,3,3685,591,175,40.7619,5.0567,0,No
AVRO,1.5.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectRequestor.java,org/apache/avro/ipc/reflect/ReflectRequestor.java,69,17,2,14,783,66555,83,81,4,2,2,0,85,81,5,3711,618,218,48.4706,5.2474,0,No
AVRO,1.5.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpServer.java,org/apache/avro/ipc/HttpServer.java,94,6,3,6,511,93002,146,76,24,36,26,6,182,76,30,2451,653,408,93.3333,6.3963,0,No
AVRO,1.5.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramServer.java,org/apache/avro/ipc/DatagramServer.java,64,5,2,5,448,37632,82,79,16,2,1,0,84,79,16,1880,498,376,65.6,6.7876,0,No
AVRO,1.5.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpTransceiver.java,org/apache/avro/ipc/HttpTransceiver.java,98,9,2,9,441,71442,137,116,15,25,14,2,162,116,18,2051,496,227,40.6667,5.3021,0,No
AVRO,1.5.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketServer.java,org/apache/avro/ipc/SaslSocketServer.java,90,2,2,2,89,9078,102,102,51,0,0,0,102,102,51,974,638,487,82.5,7.0515,0,No
AVRO,1.5.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramTransceiver.java,org/apache/avro/ipc/DatagramTransceiver.java,73,4,2,4,448,38976,86,84,21,1,1,0,87,84,21,1666,519,416,71,6.8587,0,No
AVRO,1.5.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransportCodec.java,org/apache/avro/ipc/NettyTransportCodec.java,153,3,2,2,167,30561,183,165,61,0,0,0,183,165,61,1134,552,378,72.3333,6.931,0,No
AVRO,1.5.3,lang/java/ipc/src/main/java/org/apache/avro/ipc/LocalTransceiver.java,org/apache/avro/ipc/LocalTransceiver.java,45,3,2,2,344,17888,52,52,17,0,0,0,52,52,17,1667,809,555,85.6667,6.737,0,No
